comment_id,status_id,parent_id,comment_message,comment_author,comment_published,comment_likes 
10156316502918463_10156316582938463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b'For Divino, robert horry is the greatest player after the boston celtics era. He got a perfect 7-0 finals record to boost his ascension to the top. \xf0\x9f\x91\x8c'",0,2018-03-17 22:34:05,1
10156316502918463_10156316588538463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Is 3peat or winning of finals your definition of greatness lol.so robert horry>mj and kobe',0,2018-03-17 22:35:57,0
10156316502918463_10156316590968463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b""robery horry is a snake like lebron ring chaser joining a powerhouse team but he's not a superstar haha""",0,2018-03-17 22:36:27,2
10156316502918463_10156316595258463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b""So this is what stupid looks like. He didn't lose 5 times with a super team. He was in Miami for 4 seasons and won two championships. So he lost two finals with d wade, he lost his first finals with a scrub team and was basically Iverson on the 76ers, went back home and lost to the warriors then beat them then the second best player joined warriors and he lost to them. No one player has played better than LeBron. Championships go to the best team, Jordan was 1-9 in the playoffs before pippen came around so what's that say.""",0,2018-03-17 22:38:04,5
10156316502918463_10156316600223463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b'in 2009 eastern conference finals the magic beat the cavaliers then the lakers beat the magic in the finals, in 2010 eastern conference finals the celtics beat the cavaliers then the lakers beat the celtics in the finals, back to back championship for kobe almost another 3peat'",0,2018-03-17 22:40:18,2
10156316502918463_10156316606123463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b""But he wasn't a former employee at Ace Department Store \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3""",0,2018-03-17 22:43:02,1
10156316502918463_10156316609588463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Rubbish comment',0,2018-03-17 22:44:35,0
10156316502918463_10156316645378463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'kobe wont play with bird he will play with Shaq! hahaha... without Shaq no Kobe... realtalk \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82',0,2018-03-17 22:56:58,3
10156316502918463_10156316662438463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b""shaq didn't win a championship with hardaway in his prime in orlando, after leaving the lakers only 1 title with the heat after that he joined in phoenix with nash, in celtics with the big3 and in cleaveland with james, kobe won almost another 3peat with gasol, shaq should thanks kobe""",0,2018-03-17 23:01:49,2
10156316502918463_10156316665068463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'i would rather go a looser than a rapist\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,2018-03-17 23:03:08,1
10156316502918463_10156316679558463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b""99 percent of commentator's now a day's are felling genius!but cannot translate into real basketball game at all!""",0,2018-03-17 23:08:21,1
10156316502918463_10156316682643463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Lebron james is the greatest player off all tme 8x ginals apperance.',0,2018-03-17 23:09:47,0
10156316502918463_10156316713803463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b""Y'all hate on Bron harder than players like iverson or T-Mac and they don't even have rings smh lol""",0,2018-03-17 23:23:43,0
10156316502918463_10156316757378463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Day Day Polo cuz they are loyal to their team. Now ask lebron is he loyal?',0,2018-03-17 23:42:21,1
10156316502918463_10156316776523463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b'You know you lack common sense when you use the term ""stats padding"".'",0,2018-03-17 23:51:51,0
10156316502918463_10156316780843463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b""I was going to comment on this, until I saw your pics! Lmao! Not even wasting my time. You probably can't even dribble a b-ball, let alone shoot a lay up!""",0,2018-03-17 23:54:11,3
10156316502918463_10156316809983463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Divino deguzman GAYSHIT',0,2018-03-18 00:05:17,0
10156316502918463_10156316837893463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Kobe is irrelevant you jealous kobetard. Envy much?? Ur kobe is long gone. He doesnt make noise anymore so I understand why kobetards are sooo jealous',0,2018-03-18 00:15:35,3
10156316502918463_10156316842903463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'LeBron was never the Robin in his chips. You forgot shaq daddy got those finals MVP?',0,2018-03-18 00:16:55,1
10156316502918463_10156316849653463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Say it again without crying :)',0,2018-03-18 00:19:33,0
10156316502918463_10156316862448463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Cry me a river bronsexuasl go watch nick wright lebron cocksucking video to comfort your lebron fetish. hahaha',0,2018-03-18 00:25:46,1
10156316502918463_10156316864323463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Divino de Guzman I like that you are hiding behind that stat padding excuse.',0,2018-03-18 00:26:58,1
10156316502918463_10156316864833463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b""Divino De Guzman you're a hate of lebron..for me he's a goat""",0,2018-03-18 00:27:18,0
10156316502918463_10156316868418463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b'Shut up , youre an idiot. The lakers wanted Lebron and tried to him for kobe. That says enough. Kobe ALSO had all star teams in fact he had arguably the GREATEST centre to ever play the game. Name one finals where Lebron wasnt MVP? Ill wait.... meanwhile, shaq back to back to back finals mvp. Kobe wasnt even the best player on the team until shaq left. Kobe also couldnt drag his team to the finals until they brought in Gasol and Artest. Youre argument is stupid. Stop speaking about basketball. Kobe amf Lebron dont play the same position. LEBRON also doesnt miss half of his shots.... and rememeber, kobes greatest game was scoring 81 point in a LOSING GAME. Soooooooooooooo yeah about that comparison keep going.\n""Men lie, women lie, numbers dont""\nLebron will be top 5 in the major 3 stats. All suprassing kobe. \n\nif you want rings Bill Russell is the goat. As you can only be better than the competition around you.\n\nThe fact everybody has to defend their favourite player AGAINST BEING COMPARED TO LEBRON says enough about Lebrons status as King.'",0,2018-03-18 00:29:26,0
10156316502918463_10156316884683463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b'Divino de Guzman, and got swept by dallas in the 2nd round,'",0,2018-03-18 00:38:27,0
10156316502918463_10156316916468463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Your stupid labron plays good an has behind the back plays like magic Johnson dunks layups he can play any position why hate on him he has made alot of money and plays hard and is proud of his skill an susuessfulness in life has a wife kids get a life man',0,2018-03-18 00:53:55,1
10156316502918463_10156316922463463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b""Divino de Guzman how about Bill Rusell? He has 11 rings, So he is the greatest, Don't talk to much that your based is your own point of view. \n\nAs per Nick Wright, he is willing to debate LBJ is greatest compared to Jordan without including 6 rings.""",0,2018-03-18 00:56:35,1
10156316502918463_10156316934298463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Brian Rivera hahaha nick wright is your source of LeFlop being a GOAT? Get a life bro only bronsexuals like you and Nick Wright couch nerds that never play basketball believe lebron is the GOAT but real NBA players and Legends pick Jordan and Kobe over LeBron Hakeem Olajuwon is much better than Lebron also so stop comparing LeBron to MJ and Kobe.',0,2018-03-18 01:03:04,1
10156316502918463_10156316937288463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'MJ would have gone 2-4 if teams in his time goes ala golden state (4 of top 15 players joins together).',0,2018-03-18 01:05:08,0
10156316502918463_10156316944528463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'How about you? What are you? Do you have anything to compare with lebron? You are equal to the poop of lebron',0,2018-03-18 01:09:17,2
10156316502918463_10156316956498463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Dami mong sinasabi tang ina mo d ka nga mrunong mg basketball gago ka',0,2018-03-18 01:15:52,0
10156316502918463_10156316977863463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Rony Dela Pena hahaha you know nothing so shut up!',0,2018-03-18 01:26:24,0
10156316502918463_10156316983183463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b'Who care about olympics abdallah slam dunk contests ... silly contests where players get injured for nothing. MJ has zero defensive skills. Check his rebounds , block shOt and steals ignorant ... not to mention that he rarely pass the ball.'",0,2018-03-18 01:30:19,0
10156316502918463_10156316994683463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b""And MJ won all his rings in a water down league and couldn't beat pistons or Celtics in the 80s""",0,2018-03-18 01:36:50,1
10156316502918463_10156317003913463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Copy and paste\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,2018-03-18 01:41:52,0
10156316502918463_10156317007103463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'But there is only one king...',0,2018-03-18 01:43:32,0
10156316502918463_10156317060293463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b'""if I want to win I play with the Houston Rockets. \xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80"" Larry Bird again'",0,2018-03-18 02:09:29,0
10156316502918463_10156317139983463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'You smoking crack',0,2018-03-18 02:39:24,0
10156316502918463_10156317148998463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b'MJ had never beaten  a real champion team in their prime. He had a chance to prove his worth in the 80s but repeatedly bounced off in the playoff until the flagrant foul was implemented and those superteams got older. Yeah, lebron got loses in the finals but jt was against probably the very best teams in the history and he got some wins too from those teams. It was like MJ went to the jungle and came out scratch less while bringing home a deer and boars compared to lebron who got bruises and deep wounds while bringing home  lions and tigers.'",0,2018-03-18 02:42:37,0
10156316502918463_10156317160028463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'What super team?',0,2018-03-18 02:46:38,0
10156316502918463_10156317162023463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Divino de guzman sex wih your mother. Haha . Kesa nmn slamdunk ni kobe na nanalo sa daya. Napanood mb. Sumablay ang dunk nag champion haha bago un ah',0,2018-03-18 02:47:20,0
10156316502918463_10156317173233463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Play fun because of the best drive to the basket. Easy lay up and dunk. That fun',0,2018-03-18 02:51:41,0
10156316502918463_10156317175623463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Divino de Guzman your self proclaimed knowledge about basketball is as fake as your sisters boobs on the profile pic.',0,2018-03-18 02:52:46,0
10156316502918463_10156317215643463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b'""Lose in 2004 Olympics with wade and melo"" XDD they were just into the league at 2004'",0,2018-03-18 03:08:56,0
10156316502918463_10156317229473463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'sobrang trying hard naman neto hahaha iiyak mo na lng yan koyah lilipas din yan hahaha',0,2018-03-18 03:15:45,0
10156316502918463_10156317285048463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Feeling matalino amputa mema lang naman',0,2018-03-18 03:42:54,0
10156316502918463_10156317288918463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Boti nga naka 5 lose sya s finals ikaw kh8 liga s barangay ndi kpa makasali 0-0 record mo \xf0\x9f\x98\x82',0,2018-03-18 03:43:34,0
10156316502918463_10156317314408463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b""They always say that Jordan 1-9 on play off without pippen. What is lbj story in his first 2 season? Did he reach play off? Jordan didn't miss playoff with the bulls.""",0,2018-03-18 03:56:33,0
10156316502918463_10156317322428463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'king is always king !!!!',0,2018-03-18 03:59:32,0
10156316502918463_10156317338978463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b""Why you didn't put that larry bird said he would probably be better than all of us when he's done""",0,2018-03-18 04:07:24,1
10156316502918463_10156317354373463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Johny Achkar defensove player of the year and 10x deensive team of the year. What are you talking about?\nAlso teamslike Golsen State would be weak in 90s era. Too soft.',0,2018-03-18 04:12:56,0
10156316502918463_10156317357543463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'appreciate greatness. \xf0\x9f\x98\x82',0,2018-03-18 04:14:18,0
10156316502918463_10156317359643463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'losses in the playoffs and losses in the finals jame5',0,2018-03-18 04:15:12,2
10156316502918463_10156317407233463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Cant wait the day lebron retires so i can see the haters will use # respect for lbj haha',0,2018-03-18 04:37:47,0
10156316502918463_10156317460338463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'papansin jejemon naman .',0,2018-03-18 05:02:43,0
10156316502918463_10156317466303463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'TANG INA MO BAKLA BAKLA BAKLA KA\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85',0,2018-03-18 05:05:49,0
10156316502918463_10156317467258463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Side comment lol your kobe idol weak not lebron james',0,2018-03-18 05:06:16,0
10156316502918463_10156317495953463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b""Kobe carried by Shaq for 3 rings. Only 1 mvp in entire career. Never won a championship without phil Jackson. Most bricks in nba history. Lost to Detroit who had no superstars. Kobe formed the worst superteam all time with Dwight, pau, artest and nash\xf0\x9f\x98\x82Lebrons beating him in every stat possible and has had worse teammates and rookie coaches. Already has 3 rings and can potentially get more. Your stupid if u think Kobe's better""",0,2018-03-18 05:19:24,0
10156316502918463_10156317509668463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'Bryant was there',0,2018-03-18 05:26:38,0
10156316502918463_10156317513073463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'If you know what im talking. That is if you really know what your saying.',0,2018-03-18 05:28:18,0
10156316502918463_10156317534183463,8245623462_10156316502918463,10156316502918463_10156316529728463,"b""shaq didn't win a championship with hardaway in his prime in orlando, after leaving the lakers only 1 title with the heat after that he joined in phoenix with nash, in celtics with the big3 and in cleaveland with james, kobe won almost another 3peat with gasol, shaq should thanks kobe""",0,2018-03-18 05:38:38,0
10156316502918463_10156317562823463,8245623462_10156316502918463,10156316502918463_10156316529728463,b'XDDDDDDDDDDDDDDDDDDDDDD',0,2018-03-18 05:50:37,0
10156316502918463_10156316531903463,8245623462_10156316502918463,,b'The very first one was a travel!',0,2018-03-17 22:15:10,3
10156316502918463_10156316532058463,8245623462_10156316502918463,,b'Haters will almost always be the first comment.',0,2018-03-17 22:15:12,2
10156316502918463_10156316532228463,8245623462_10156316502918463,,b'Fckin animal',0,2018-03-17 22:15:15,0
10156316502918463_10156316532698463,8245623462_10156316502918463,,b'No body miss with the King \xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x98\x89',0,2018-03-17 22:15:28,0
10156316502918463_10156316534128463,8245623462_10156316502918463,10156316502918463_10156316532698463,b'The king is mike dummy',0,2018-03-17 22:16:07,0
10156316502918463_10156316535768463,8245623462_10156316502918463,10156316502918463_10156316532698463,b'Chris Peterman \xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x92\xaa',0,2018-03-17 22:16:53,0
10156316502918463_10156316532798463,8245623462_10156316502918463,,b'MVP',0,2018-03-17 22:15:34,0
10156316502918463_10156316533378463,8245623462_10156316502918463,,"b'Without question, objectively the most dominant and well-rounded player to ever step on a basketball court.'",0,2018-03-17 22:15:48,27
10156316502918463_10156316548708463,8245623462_10156316502918463,10156316502918463_10156316533378463,b'How many dpoy and scoring titles he got? Settle down.',0,2018-03-17 22:22:03,0
10156316502918463_10156316551663463,8245623462_10156316502918463,10156316502918463_10156316533378463,b'Wayne just graduated out of swaddlers.',0,2018-03-17 22:23:22,3
10156316502918463_10156316551733463,8245623462_10156316502918463,10156316502918463_10156316533378463,"b""Most dominant is Wilt Chamberlain. He literally could do anything on the court. If Wilt was the one chasing Kareem in scoring, or Hakeem in blocks, it would've been done.""",0,2018-03-17 22:23:23,0
10156316502918463_10156316584918463,8245623462_10156316502918463,10156316502918463_10156316533378463,b'No doubt',0,2018-03-17 22:34:50,0
10156316502918463_10156316624393463,8245623462_10156316502918463,10156316502918463_10156316533378463,"b""Dominant??he didn't even win a DPOY..""",0,2018-03-17 22:49:41,0
10156316502918463_10156316533938463,8245623462_10156316502918463,,b'Who cares',0,2018-03-17 22:16:02,0
10156316502918463_10156316534008463,8245623462_10156316502918463,,b'Ludo Phl il est pas s\xc3\xa9rieux',0,2018-03-17 22:16:03,1
10156316502918463_10156317508563463,8245623462_10156316502918463,10156316502918463_10156316534008463,"b""Incroyable c'est incroyable""",0,2018-03-18 05:25:49,0
10156316502918463_10156317563368463,8245623462_10156316502918463,10156316502918463_10156316534008463,b'33 ans 15 saison en NBA !!!',0,2018-03-18 05:50:59,0
10156316502918463_10156316534818463,8245623462_10156316502918463,,b'Westbrook be like: thats Cute',0,2018-03-17 22:16:26,0
10156316502918463_10156316534973463,8245623462_10156316502918463,,b'Ho-seok Yang  \xec\x9d\xb4\xed\x98\x95\xec\x9d\x80 \xec\xa0\x95\xeb\xa9\x80 \xec\xb0\xb8 \xec\x9e\x98\xed\x95\xb4',0,2018-03-17 22:16:35,1
10156316502918463_10156316536038463,8245623462_10156316502918463,,b'Jake Corrin',0,2018-03-17 22:16:59,1
10156316502918463_10156316538743463,8245623462_10156316502918463,,b'2018 NBA MVP LeBron James',0,2018-03-17 22:17:35,0
10156316502918463_10156316539818463,8245623462_10156316502918463,,b'GREATEST PLAYER OF ALL TIME TO LOSE 4 TIMES IN FINALS HAHA',0,2018-03-17 22:17:59,4
10156316502918463_10156316574998463,8245623462_10156316502918463,10156316502918463_10156316539818463,"b'Probably, robert horry is the greatest player after the boston celtics era for his perfect 7-0 finals record.'",0,2018-03-17 22:31:13,0
10156316502918463_10156316595563463,8245623462_10156316502918463,10156316502918463_10156316539818463,"b""Didn't he lose 5?""",0,2018-03-17 22:38:11,1
10156316502918463_10156316598448463,8245623462_10156316502918463,10156316502918463_10156316539818463,b'Better than Curry',0,2018-03-17 22:39:42,0
10156316502918463_10156316602063463,8245623462_10156316502918463,10156316502918463_10156316539818463,b'Better?? Lol',0,2018-03-17 22:41:17,0
10156316502918463_10156316869148463,8245623462_10156316502918463,10156316502918463_10156316539818463,b'James Jones carries him to all those finals.',0,2018-03-18 00:29:45,0
10156316502918463_10156316540608463,8245623462_10156316502918463,,b'Give the \xf0\x9f\x90\x90 his \xf0\x9f\x91\x91',0,2018-03-17 22:18:20,4
10156316502918463_10156316540808463,8245623462_10156316502918463,,b'Timothy',0,2018-03-17 22:18:25,0
10156316502918463_10156316541313463,8245623462_10156316502918463,,b'\xe8\x94\xa1\xe6\x94\xbf\xe6\x9d\xb0\xe8\xb5\xb7\xe7\xa7\x8b',0,2018-03-17 22:18:36,0
10156316502918463_10156316541633463,8245623462_10156316502918463,,b'The real MVP',0,2018-03-17 22:18:45,0
10156316502918463_10156316543113463,8245623462_10156316502918463,,b'Cesar Sanchez',0,2018-03-17 22:19:21,0
10156316502918463_10156317457203463,8245623462_10156316502918463,10156316502918463_10156316543113463,b'\xf0\x9f\x91\x8e\xf0\x9f\x8f\xbd',0,2018-03-18 05:01:17,0
10156316502918463_10156316543193463,8245623462_10156316502918463,,b'Love watching the king \xf0\x9f\x91\x91\xf0\x9f\x91\x91\xf0\x9f\x91\x91\xf0\x9f\x91\x91\xf0\x9f\x91\x91 play.',0,2018-03-17 22:19:23,1
10156316502918463_10156316543833463,8245623462_10156316502918463,,"b'Block by james, that ball will never be the same.'",0,2018-03-17 22:19:41,1
10156316502918463_10156316544108463,8245623462_10156316502918463,,b'Lebron been playing like he took a drink frm the fountain of youth lately',0,2018-03-17 22:19:53,3
10156316502918463_10156316545198463,8245623462_10156316502918463,,b'Thomas Cools monster maat',0,2018-03-17 22:20:23,0
10156316502918463_10156316545308463,8245623462_10156316502918463,,b'The best player',0,2018-03-17 22:20:26,0
10156316502918463_10156316545343463,8245623462_10156316502918463,,"b""Like this comment if you're actually feeling depression that high schoolers today think LeBron is better than Jordan.""",0,2018-03-17 22:20:27,11
10156316502918463_10156316546188463,8245623462_10156316502918463,,b'jnhh ugvuouijubwyhbhbyugyugyubhjbhj',0,2018-03-17 22:20:51,0
10156316502918463_10156316546273463,8245623462_10156316502918463,,"b'Westbrook gets a triple double everyone yells ""stat padding""\n\nLeBron gets a triple double everyone says ""omg this is why LeBron is the greatest guys, witness greatness""'",0,2018-03-17 22:20:54,7
10156316502918463_10156316572933463,8245623462_10156316502918463,10156316502918463_10156316546273463,b'Westbrook averaging a triple double for his second straight season and people sleeping on him',0,2018-03-17 22:30:29,2
10156316502918463_10156316592273463,8245623462_10156316502918463,10156316502918463_10156316546273463,b'Those who say westbrook or lbj is stat padding are hating. Just stop listening to them',0,2018-03-17 22:36:44,2
10156316502918463_10156316547133463,8245623462_10156316502918463,,"b""I love BronBron but it's against the Bulls bro....it's too easy!!!""",0,2018-03-17 22:21:13,1
10156316502918463_10156316548978463,8245623462_10156316502918463,,b'The king \xf0\x9f\x91\x91 is always a king \xf0\x9f\x91\x91\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x91\x88\xf0\x9f\x92\xaa\xf0\x9f\x91\x88',0,2018-03-17 22:22:12,5
10156316502918463_10156316554513463,8245623462_10156316502918463,10156316502918463_10156316548978463,b'Absolutely ..',0,2018-03-17 22:24:40,0
10156316502918463_10156316549273463,8245623462_10156316502918463,,"b""Nobody will ever be able to catch up with Bill Russell for most NBA championships, but his era was completely different from Jordan's. MJ still managed to guide the Bulls to six NBA titles and he won the Finals MVP award all six times he won.""",0,2018-03-17 22:22:23,5
10156316502918463_10156316551193463,8245623462_10156316502918463,10156316502918463_10156316549273463,b'Those who think LeBron is even close to MJ please sit tf down and never talk again about this subject.',0,2018-03-17 22:23:08,1
10156316502918463_10156316583573463,8245623462_10156316502918463,10156316502918463_10156316549273463,b'Kobe is the closest to MJ',0,2018-03-17 22:34:19,0
10156316502918463_10156316595308463,8245623462_10156316502918463,10156316502918463_10156316549273463,b'But dont wanna talk about how many times he lost before he got there. And what he needed to get there',0,2018-03-17 22:38:05,5
10156316502918463_10156316617628463,8245623462_10156316502918463,10156316502918463_10156316549273463,b'MJ is the GOAT. Lebron is up there though.',0,2018-03-17 22:47:03,0
10156316502918463_10156316619453463,8245623462_10156316502918463,10156316502918463_10156316549273463,b'And kobe fans insisted once more that he should be in the conversation for the GOAT...hahaha... he could not even lead a team to the playoff without an all star center a great coach. Kobe fans argument was his rings and killer mentality? He was just a side kick on his 3 rings though rings has been a team effort but killer mentality.....he once blow a 3-1 lead and not even a greatest shooter for his team on the most important quarters of the 2009 and 2010 finals seires. Mj and Lbj are 1A and 1B in all time list while kobe is not even the greatest lakers ever.',0,2018-03-17 22:47:40,1
10156316502918463_10156316621213463,8245623462_10156316502918463,10156316502918463_10156316549273463,"b""Darius Horn you're an idiot LeBron lost a lot more""",0,2018-03-17 22:48:20,1
10156316502918463_10156316634468463,8245623462_10156316502918463,10156316502918463_10156316549273463,"b""Marshall Schey he's top ten""",0,2018-03-17 22:52:22,0
10156316502918463_10156316642803463,8245623462_10156316502918463,10156316502918463_10156316549273463,b'Marshall Schey remember the era we are in everyone is soft',0,2018-03-17 22:55:43,1
10156316502918463_10156316763758463,8245623462_10156316502918463,10156316502918463_10156316549273463,"b""Against weak expansion era competition. \n\nMJ's Bulls never faced a team jaggernaut teams like the Spurs and Warriors.""",0,2018-03-17 23:44:59,3
10156316502918463_10156316813408463,8245623462_10156316502918463,10156316502918463_10156316549273463,b'Darius Horn but he stick with that team untill he win championship. Not jumping from team to join a super team',0,2018-03-18 00:06:27,0
10156316502918463_10156316860598463,8245623462_10156316502918463,10156316502918463_10156316549273463,b'Jordan lost 6 times before he made it to the finals James Wood',0,2018-03-18 00:24:37,1
10156316502918463_10156317112688463,8245623462_10156316502918463,10156316502918463_10156316549273463,b'Kobe is close to m.j while m.j is close to lbj',0,2018-03-18 02:31:30,0
10156316502918463_10156316550943463,8245623462_10156316502918463,,b'LeBron is scoring triple-doubles like he wants to be the next Jeremy Wynn!',0,2018-03-17 22:22:57,2
10156316502918463_10156316552258463,8245623462_10156316502918463,,b'GOAT!',0,2018-03-17 22:23:37,0
10156316502918463_10156316552893463,8245623462_10156316502918463,,b'#MVP',0,2018-03-17 22:23:52,0
10156316502918463_10156316553163463,8245623462_10156316502918463,,b'Michael Ballou',0,2018-03-17 22:24:01,0
10156316502918463_10156316554113463,8245623462_10156316502918463,,b'Sa tingin ko di sila aabot sa finals\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,2018-03-17 22:24:32,0
10156316502918463_10156316736718463,8245623462_10156316502918463,10156316502918463_10156316554113463,b'Ilang beses ko na narinig to\xf0\x9f\x98\x82 panis na yang linyang yan',0,2018-03-17 23:34:02,0
10156316502918463_10156316554298463,8245623462_10156316502918463,,b'https://www.amazon.com/ONEreach-Protector-Electric-Charging-Station/dp/B074M9BG7F/ref=sr_1_13?ie=UTF8&qid=1521077492&sr=8-13&keywords=power+strip+tower [[SHARE]]',0,2018-03-17 22:24:34,0
10156316502918463_10156316555173463,8245623462_10156316502918463,,b'Carlo Pacini',0,2018-03-17 22:25:00,0
10156316502918463_10156317379233463,8245623462_10156316502918463,10156316502918463_10156316555173463,b'Ahahaha',0,2018-03-18 04:23:34,0
10156316502918463_10156316555718463,8245623462_10156316502918463,,b'Mack Williams',0,2018-03-17 22:25:15,0
10156316502918463_10156316555863463,8245623462_10156316502918463,,b'LBJ All day...',0,2018-03-17 22:25:21,0
10156316502918463_10156316556218463,8245623462_10156316502918463,,"b""Not really impressed with this.. especially the competition he's going against""",0,2018-03-17 22:25:29,1
10156316502918463_10156316630558463,8245623462_10156316502918463,10156316502918463_10156316556218463,"b'They played without Cedi, Kyle, thompson, Hoodie, Love & Larry.'",0,2018-03-17 22:51:39,1
10156316502918463_10156316557558463,8245623462_10156316502918463,,b'Travel',0,2018-03-17 22:25:56,0
10156316502918463_10156316558158463,8245623462_10156316502918463,,"b""Let's see what lebron haters who cannot even play with him says""",0,2018-03-17 22:26:12,2
10156316502918463_10156316558378463,8245623462_10156316502918463,,"b'Zrekcins Hpesoj daytan jay ibagbaga kun uray awan ni Nance, Love ken Thompson. Basta asideg playoff agar ararun kuya(^_^)'",0,2018-03-17 22:26:16,2
10156316502918463_10156316564828463,8245623462_10156316502918463,,b'Es verdad q este tipo es el mejor Antonio Lorenzo Heider Cisneros',0,2018-03-17 22:28:02,0
10156316502918463_10156316565183463,8245623462_10156316502918463,,b'Thats why we play the whole world gonna miss me after i retired',0,2018-03-17 22:28:09,2
10156316502918463_10156316566818463,8245623462_10156316502918463,,b'Armando Papo Ortiz',0,2018-03-17 22:28:46,0
10156316502918463_10156316569518463,8245623462_10156316502918463,,b'We all know he is good.',0,2018-03-17 22:29:38,0
10156316502918463_10156316569803463,8245623462_10156316502918463,,b'\xf0\x9f\x90\x90 \xf0\x9f\x90\x90 \xf0\x9f\x90\x90',0,2018-03-17 22:29:43,0
10156316502918463_10156316571223463,8245623462_10156316502918463,,b'He is boss',0,2018-03-17 22:30:05,0
10156316502918463_10156316572323463,8245623462_10156316502918463,,b'Bron stay getting away with traveling \xf0\x9f\x98\x82',0,2018-03-17 22:30:14,1
